TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1683231533049	0.188624	8.533879	0.255177	0.103283	0.113686	-0.027430	0.987753	img__0_1683231537988684000.png
1683231533097	0.185656	8.537290	0.258173	0.105492	0.113712	-0.028494	0.987486	img__0_1683231538036020000.png
1683231533163	0.186976	8.539424	0.260359	0.108626	0.114081	-0.030268	0.987051	img__0_1683231538103052000.png
1683231533214	0.188442	8.539165	0.260360	0.110840	0.114072	-0.031219	0.986776	img__0_1683231538152657000.png
1683231533259	0.189272	8.540058	0.261543	0.113130	0.112863	-0.031781	0.986637	img__0_1683231538197680000.png
1683231533307	0.187715	8.542593	0.263942	0.115544	0.112896	-0.032877	0.986318	img__0_1683231538246358000.png
1683231533358	0.188574	8.542434	0.263917	0.117907	0.112671	-0.033848	0.986031	img__0_1683231538297105000.png
1683231533406	0.189682	8.543555	0.265363	0.120415	0.112016	-0.034481	0.985781	img__0_1683231538345370000.png
1683231533472	0.189785	8.545452	0.267240	0.123914	0.111609	-0.035270	0.985365	img__0_1683231538410531000.png
1683231533520	0.189813	8.546698	0.268462	0.126771	0.110723	-0.036184	0.985069	img__0_1683231538458364000.png
1683231533568	0.190628	8.551038	0.273169	0.129806	0.110406	-0.036996	0.984679	img__0_1683231538507174000.png
1683231533616	0.191853	8.552247	0.274711	0.132982	0.108472	-0.037293	0.984459	img__0_1683231538555086000.png
1683231533664	0.191922	8.557870	0.280774	0.136457	0.107500	-0.037740	0.984073	img__0_1683231538602331000.png
1683231533712	0.194073	8.559631	0.283643	0.139796	0.105515	-0.037593	0.983824	img__0_1683231538651915000.png
1683231533763	0.194364	8.563051	0.288255	0.143470	0.102646	-0.036468	0.983641	img__0_1683231538702312000.png
1683231533838	0.195966	8.572928	0.305364	0.148925	0.097208	-0.034070	0.983469	img__0_1683231538778292000.png
1683231533883	0.198740	8.574182	0.308434	0.151610	0.094792	-0.032018	0.983364	img__0_1683231538822602000.png
1683231533925	0.198417	8.580628	0.318637	0.154178	0.092177	-0.029589	0.983289	img__0_1683231538865816000.png
